Port_Name,State,Port_Code,Border,Date,Measure,Value,Latitude,Longitude,Point
Alexandria Bay,New York,0708,US-Canada Border,Jan-24,Rail Containers Loaded,0,44.347,-75.984,POINT (-75.983592 44.347229)
Vanceboro,Maine,0105,US-Canada Border,Jan-24,Truck Containers Empty,241,45.569,-67.429,POINT (-67.428541 45.568761)
Bridgewater,Maine,0127,US-Canada Border,Jan-24,Trains,0,46.45,-67.785,POINT (-67.78484 46.450335)
Sweetgrass,Montana,3310,US-Canada Border,Jan-24,Personal Vehicles,13943,48.998,-111.96,POINT (-111.959611 48.998388)
Skagway,Alaska,3103,US-Canada Border,Jan-24,Trucks,1072,59.63,-135.164,POINT (-135.164444 59.629722)
Oroville,Washington,3019,US-Canada Border,Jan-24,Train Passengers,0,49,-119.462,POINT (-119.461833 49.000083)
San Ysidro,California,2504,US-Mexico Border,Jan-24,Rail Containers Empty,0,32.543,-117.029,POINT (-117.028761 32.542528)
Massena,New York,0704,US-Canada Border,Jan-24,Buses,287,44.991,-74.74,POINT (-74.739722 44.990556)
St John,North Dakota,3405,US-Canada Border,Jan-24,Trucks,60,48.999,-99.659,POINT (-99.659111 48.999277)
Scobey,Montana,3309,US-Canada Border,Jan-24,Trains,0,49,-105.408,POINT (-105.407638 48.999527)
Maida,North Dakota,3416,US-Canada Border,Jan-24,Truck Containers Empty,0,49,-98.365,POINT (-98.36525 49.00025)
Sweetgrass,Montana,3310,US-Canada Border,Jan-24,Personal Vehicle Passengers,67782,48.998,-111.96,POINT (-111.959611 48.998388)
Noyes,Minnesota,3402,US-Canada Border,Jan-24,Truck Containers Empty,49,49,-97.207,POINT (-97.206601 49.000171)
Calexico,California,2503,US-Mexico Border,Jan-24,Truck Containers Empty,8124,32.673,-115.388,POINT (-115.388018 32.673389)
Eagle Pass,Texas,2303,US-Mexico Border,Jan-24,Truck Containers Empty,1575,28.705,-100.512,POINT (-100.511977 28.705483)
Port Huron,Michigan,3802,US-Canada Border,Jan-24,Rail Containers Loaded,17242,42.999,-82.424,POINT (-82.423611 42.998611)
Sherwood,North Dakota,3414,US-Canada Border,Jan-24,Truck Containers Empty,0,48.999,-101.628,POINT (-101.627527 48.999305)
Turner,Montana,3306,US-Canada Border,Jan-24,Personal Vehicle Passengers,1836,49,-108.388,POINT (-108.387916 48.999527)
St John,North Dakota,3405,US-Canada Border,Jan-24,Bus Passengers,0,48.999,-99.659,POINT (-99.659111 48.999277)
Presidio,Texas,2403,US-Mexico Border,Jan-24,Pedestrians,1257,29.562,-104.395,POINT (-104.394907 29.561827)
Highgate Springs,Vermont,0212,US-Canada Border,Jan-24,Truck Containers Empty,0,45.015,-73.085,POINT (-73.085037 45.015414)
Houlton,Maine,0106,US-Canada Border,Jan-24,Truck Containers Loaded,0,46.135,-67.781,POINT (-67.781288 46.134879)
Calexico,California,2503,US-Mexico Border,Jan-24,Rail Containers Empty,471,32.673,-115.388,POINT (-115.388018 32.673389)
Dunseith,North Dakota,3422,US-Canada Border,Jan-24,Pedestrians,0,48.999,-100.052,POINT (-100.052166 48.999277)
Van Buren,Maine,0108,US-Canada Border,Jan-24,Truck Containers Empty,1365,47.16,-67.931,POINT (-67.930799 47.159645)
International Falls,Minnesota,3604,US-Canada Border,Jan-24,Rail Containers Loaded,15501,48.608,-93.401,POINT (-93.401355 48.6078)
Santa Teresa,New Mexico,2408,US-Mexico Border,Jan-24,Rail Containers Loaded,0,31.784,-106.679,POINT (-106.679437 31.783939)
Turner,Montana,3306,US-Canada Border,Jan-24,Rail Containers Loaded,0,49,-108.388,POINT (-108.387916 48.999527)
Alexandria Bay,New York,0708,US-Canada Border,Jan-24,Personal Vehicle Passengers,106944,44.347,-75.984,POINT (-75.983592 44.347229)
Sault Sainte Marie,Michigan,3803,US-Canada Border,Jan-24,Rail Containers Loaded,1327,46.509,-84.361,POINT (-84.360833 46.508611)
San Ysidro,California,2504,US-Mexico Border,Jan-24,Pedestrians,0,32.543,-117.029,POINT (-117.028761 32.542528)
Raymond,Montana,3301,US-Canada Border,Jan-24,Truck Containers Empty,0,48.999,-104.574,POINT (-104.574333 48.999194)
Antler,North Dakota,3413,US-Canada Border,Jan-24,Bus Passengers,0,48.999,-101.296,POINT (-101.296055 48.999472)
Noonan,North Dakota,3420,US-Canada Border,Jan-24,Train Passengers,0,48.999,-103.004,POINT (-103.004361 48.999333)
Walhalla,North Dakota,3407,US-Canada Border,Jan-24,Truck Containers Empty,0,49,-97.908,POINT (-97.908416 49.000472)
Sarles,North Dakota,3409,US-Canada Border,Jan-24,Bus Passengers,0,49,-98.938,POINT (-98.938361 49.000027)
Roseau,Minnesota,3426,US-Canada Border,Jan-24,Trains,0,49,-95.766,POINT (-95.766469 48.999538)
Piegan,Montana,3316,US-Canada Border,Jan-24,Pedestrians,199,48.998,-113.379,POINT (-113.378777 48.998083)
Pinecreek,Minnesota,3425,US-Canada Border,Jan-24,Pedestrians,0,49,-95.978,POINT (-95.977694 48.999916)
Lukeville,Arizona,2602,US-Mexico Border,Jan-24,Personal Vehicle Passengers,89250,31.88,-112.817,POINT (-112.817077 31.880195)
Pinecreek,Minnesota,3425,US-Canada Border,Jan-24,Train Passengers,0,49,-95.978,POINT (-95.977694 48.999916)
Danville,Washington,3012,US-Canada Border,Jan-24,Buses,3,49,-118.504,POINT (-118.503722 49.000083)
Detroit,Michigan,3801,US-Canada Border,Jan-24,Buses,3584,42.332,-83.048,POINT (-83.047924 42.331685)
Fort Kent,Maine,0110,US-Canada Border,Jan-24,Buses,7,47.249,-68.604,POINT (-68.603918 47.249206)
Dunseith,North Dakota,3422,US-Canada Border,Jan-24,Personal Vehicle Passengers,8889,48.999,-100.052,POINT (-100.052166 48.999277)
Skagway,Alaska,3103,US-Canada Border,Jan-24,Truck Containers Loaded,0,59.63,-135.164,POINT (-135.164444 59.629722)
Baudette,Minnesota,3424,US-Canada Border,Jan-24,Rail Containers Loaded,0,48.719,-94.59,POINT (-94.590467 48.719109)
Pembina,North Dakota,3401,US-Canada Border,Jan-24,Train Passengers,0,49,-97.237,POINT (-97.237036 49.000453)
Progreso,Texas,2309,US-Mexico Border,Jan-24,Trucks,1158,26.062,-97.95,POINT (-97.949958 26.062133)
Madawaska,Maine,0109,US-Canada Border,Jan-24,Personal Vehicles,75479,47.36,-68.329,POINT (-68.328684 47.360052)
Santa Teresa,New Mexico,2408,US-Mexico Border,Jan-24,Train Passengers,0,31.784,-106.679,POINT (-106.679437 31.783939)
International Falls,Minnesota,3604,US-Canada Border,Jan-24,Personal Vehicle Passengers,0,48.608,-93.401,POINT (-93.401355 48.6078)
Andrade,California,2502,US-Mexico Border,Jan-24,Truck Containers Loaded,88,32.718,-114.728,POINT (-114.72832 32.718143)
Douglas,Arizona,2601,US-Mexico Border,Jan-24,Truck Containers Loaded,1390,31.334,-109.56,POINT (-109.560344 31.334043)
Dalton Cache,Alaska,3106,US-Canada Border,Jan-24,Train Passengers,0,59.451,-136.362,POINT (-136.361944 59.450556)
Whitlash,Montana,3321,US-Canada Border,Jan-24,Rail Containers Loaded,0,48.997,-111.258,POINT (-111.257916 48.99725)
Hidalgo,Texas,2305,US-Mexico Border,Jan-24,Rail Containers Empty,0,26.095,-98.271,POINT (-98.271092 26.095032)
Sherwood,North Dakota,3414,US-Canada Border,Jan-24,Trucks,319,48.999,-101.628,POINT (-101.627527 48.999305)
Massena,New York,0704,US-Canada Border,Jan-24,Truck Containers Empty,0,44.991,-74.74,POINT (-74.739722 44.990556)
Portland,Maine,0101,US-Canada Border,Jan-24,Personal Vehicle Passengers,0,43.659,-70.243,POINT (-70.243056 43.659444)
Northgate,North Dakota,3406,US-Canada Border,Jan-24,Buses,7,48.999,-102.275,POINT (-102.27475 48.998833)
Alcan,Alaska,3104,US-Canada Border,Jan-24,Bus Passengers,16,62.615,-141.001,POINT (-141.001444 62.614961)
Del Rio,Texas,2302,US-Mexico Border,Jan-24,Buses,579,29.327,-100.928,POINT (-100.927612 29.326784)
Laredo,Texas,2304,US-Mexico Border,Jan-24,Train Passengers,0,27.5,-99.507,POINT (-99.507412 27.499561)
Beecher Falls,Vermont,0206,US-Canada Border,Jan-24,Truck Containers Loaded,0,45.013,-71.505,POINT (-71.505309 45.013411)
Baudette,Minnesota,3424,US-Canada Border,Jan-24,Rail Containers Loaded,0,48.719,-94.59,POINT (-94.590467 48.719109)
Hansboro,North Dakota,3415,US-Canada Border,Jan-24,Bus Passengers,907,49,-99.347,POINT (-99.346527 48.999583)
Alexandria Bay,New York,0708,US-Canada Border,Jan-24,Truck Containers Empty,0,44.347,-75.984,POINT (-75.983592 44.347229)
Tecate,California,2505,US-Mexico Border,Jan-24,Buses,64,32.576,-116.626,POINT (-116.626216 32.576428)
Oroville,Washington,3019,US-Canada Border,Jan-24,Trucks,2467,49,-119.462,POINT (-119.461833 49.000083)
Trout River,New York,0715,US-Canada Border,Jan-24,Trucks,1360,44.992,-74.308,POINT (-74.308172 44.992058)
Sault Sainte Marie,Michigan,3803,US-Canada Border,Jan-24,Train Passengers,216,46.509,-84.361,POINT (-84.360833 46.508611)
Sherwood,North Dakota,3414,US-Canada Border,Jan-24,Truck Containers Empty,0,48.999,-101.628,POINT (-101.627527 48.999305)
Morgan,Montana,3319,US-Canada Border,Jan-24,Personal Vehicles,345,49,-107.832,POINT (-107.831819 48.999829)
Danville,Washington,3012,US-Canada Border,Jan-24,Pedestrians,87,49,-118.504,POINT (-118.503722 49.000083)
Ferry,Washington,3013,US-Canada Border,Jan-24,Personal Vehicle Passengers,2766,49,-118.761,POINT (-118.761166 49.000083)
Alexandria Bay,New York,0708,US-Canada Border,Jan-24,Buses,253,44.347,-75.984,POINT (-75.983592 44.347229)
Piegan,Montana,3316,US-Canada Border,Jan-24,Rail Containers Loaded,0,48.998,-113.379,POINT (-113.378777 48.998083)
Fort Fairfield,Maine,0107,US-Canada Border,Jan-24,Truck Containers Empty,0,46.765,-67.789,POINT (-67.789471 46.765323)
Antler,North Dakota,3413,US-Canada Border,Jan-24,Rail Containers Empty,0,48.999,-101.296,POINT (-101.296055 48.999472)
Boundary,Washington,3015,US-Canada Border,Jan-24,Buses,0,49.001,-117.628,POINT (-117.627583 49.00075)
Grand Portage,Minnesota,3613,US-Canada Border,Jan-24,Buses,104,48.001,-89.585,POINT (-89.58515 48.001427)
Richford,Vermont,0203,US-Canada Border,Jan-24,Train Passengers,60,45.012,-72.589,POINT (-72.588559 45.01174)
Trout River,New York,0715,US-Canada Border,Jan-24,Trains,57,44.992,-74.308,POINT (-74.308172 44.992058)
International Falls,Minnesota,3604,US-Canada Border,Jan-24,Train Passengers,873,48.608,-93.401,POINT (-93.401355 48.6078)
Douglas,Arizona,2601,US-Mexico Border,Jan-24,Truck Containers Loaded,747,31.334,-109.56,POINT (-109.560344 31.334043)
Laredo,Texas,2304,US-Mexico Border,Jan-24,Pedestrians,315987,27.5,-99.507,POINT (-99.507412 27.499561)
Bridgewater,Maine,0127,US-Canada Border,Jan-24,Trains,0,46.45,-67.785,POINT (-67.78484 46.450335)
Sarles,North Dakota,3409,US-Canada Border,Jan-24,Rail Containers Loaded,0,49,-98.938,POINT (-98.938361 49.000027)
Nighthawk,Washington,3011,US-Canada Border,Jan-24,Personal Vehicles,573,49,-119.671,POINT (-119.67103 49.000144)
Baudette,Minnesota,3424,US-Canada Border,Jan-24,Trucks,342,48.719,-94.59,POINT (-94.590467 48.719109)
San Ysidro,California,2504,US-Mexico Border,Jan-24,Personal Vehicle Passengers,2794620,32.543,-117.029,POINT (-117.028761 32.542528)
Roosville,Montana,3318,US-Canada Border,Jan-24,Trains,0,49,-115.056,POINT (-115.056027 48.999638)
Alexandria Bay,New York,0708,US-Canada Border,Jan-24,Train Passengers,0,44.347,-75.984,POINT (-75.983592 44.347229)
Norton,Vermont,0211,US-Canada Border,Jan-24,Personal Vehicle Passengers,33951,45.011,-71.793,POINT (-71.793219 45.010771)
Walhalla,North Dakota,3407,US-Canada Border,Jan-24,Rail Containers Loaded,0,49,-97.908,POINT (-97.908416 49.000472)
Detroit,Michigan,3801,US-Canada Border,Jan-24,Rail Containers Loaded,0,42.332,-83.048,POINT (-83.047924 42.331685)
Walhalla,North Dakota,3407,US-Canada Border,Jan-24,Truck Containers Empty,20,49,-97.908,POINT (-97.908416 49.000472)
Portal,North Dakota,3403,US-Canada Border,Jan-24,Personal Vehicles,6087,48.999,-102.552,POINT (-102.551944 48.998944)
Limestone,Maine,0118,US-Canada Border,Jan-24,Rail Containers Empty,0,46.925,-67.79,POINT (-67.789597 46.924555)
Madawaska,Maine,0109,US-Canada Border,Jan-24,Pedestrians,1122,47.36,-68.329,POINT (-68.328684 47.360052)
Jackman,Maine,0104,US-Canada Border,Jan-24,Trucks,288,45.806,-70.397,POINT (-70.396722 45.805661)
Progreso,Texas,2309,US-Mexico Border,Jan-24,Train Passengers,0,26.062,-97.95,POINT (-97.949958 26.062133)
Grand Portage,Minnesota,3613,US-Canada Border,Jan-24,Truck Containers Empty,905,48.001,-89.585,POINT (-89.58515 48.001427)
Eagle Pass,Texas,2303,US-Mexico Border,Jan-24,Buses,335,28.705,-100.512,POINT (-100.511977 28.705483)
Sasabe,Arizona,2606,US-Mexico Border,Jan-24,Trains,0,31.483,-111.544,POINT (-111.544363 31.483039)
Point Roberts,Washington,3017,US-Canada Border,Jan-24,Train Passengers,0,49.002,-123.068,POINT (-123.068055556 49.0020555547)
Antler,North Dakota,3413,US-Canada Border,Jan-24,Rail Containers Loaded,0,48.999,-101.296,POINT (-101.296055 48.999472)
Whitlash,Montana,3321,US-Canada Border,Jan-24,Personal Vehicle Passengers,303,48.997,-111.258,POINT (-111.257916 48.99725)
Madawaska,Maine,0109,US-Canada Border,Jan-24,Personal Vehicle Passengers,180613,47.36,-68.329,POINT (-68.328684 47.360052)
Dunseith,North Dakota,3422,US-Canada Border,Jan-24,Trains,0,48.999,-100.052,POINT (-100.052166 48.999277)
San Ysidro,California,2504,US-Mexico Border,Jan-24,Truck Containers Loaded,0,32.543,-117.029,POINT (-117.028761 32.542528)
Santa Teresa,New Mexico,2408,US-Mexico Border,Jan-24,Bus Passengers,0,31.784,-106.679,POINT (-106.679437 31.783939)
Metaline Falls,Washington,3025,US-Canada Border,Jan-24,Rail Containers Loaded,0,49,-117.299,POINT (-117.299444 48.999972)
Trout River,New York,0715,US-Canada Border,Jan-24,Rail Containers Empty,0,44.992,-74.308,POINT (-74.308172 44.992058)
Andrade,California,2502,US-Mexico Border,Jan-24,Trucks,130,32.718,-114.728,POINT (-114.72832 32.718143)
Roseau,Minnesota,3426,US-Canada Border,Jan-24,Buses,3,49,-95.766,POINT (-95.766469 48.999538)
Progreso,Texas,2309,US-Mexico Border,Jan-24,Trains,0,26.062,-97.95,POINT (-97.949958 26.062133)
Fortuna,North Dakota,3417,US-Canada Border,Jan-24,Personal Vehicle Passengers,6577,49,-103.809,POINT (-103.80925 48.999555)
Carbury,North Dakota,3421,US-Canada Border,Jan-24,Bus Passengers,0,48.999,-100.556,POINT (-100.555805 48.999416)
San Luis,Arizona,2608,US-Mexico Border,Jan-24,Buses,11,32.485,-114.782,POINT (-114.7822222 32.485)
Vanceboro,Maine,0105,US-Canada Border,Jan-24,Buses,4,45.569,-67.429,POINT (-67.428541 45.568761)
Raymond,Montana,3301,US-Canada Border,Jan-24,Truck Containers Loaded,1509,48.999,-104.574,POINT (-104.574333 48.999194)
Laurier,Washington,3016,US-Canada Border,Jan-24,Personal Vehicles,3947,49,-118.224,POINT (-118.223777 49.000083)
